@RELATION BearingFaultTrainingDataset

@ATTRIBUTE Motor_Load_(HP) REAL
@ATTRIBUTE Time REAL
@ATTRIBUTE Amplitude REAL
@ATTRIBUTE Raw/Envelope_Spectrum REAL
@ATTRIBUTE Frequency REAL
@ATTRIBUTE pk_pk1 REAL
@ATTRIBUTE pk_pk2 REAL
@ATTRIBUTE pk_pk3 REAL
@ATTRIBUTE pk_pk4 REAL
@ATTRIBUTE pk_pk5 REAL
@ATTRIBUTE pk_pk6 REAL
@ATTRIBUTE pk_pk7 REAL
@ATTRIBUTE pk_pk8 REAL
@ATTRIBUTE pk_pk9 REAL
@ATTRIBUTE pk_pk10 REAL
@ATTRIBUTE Kur REAL
@ATTRIBUTE SF REAL
@ATTRIBUTE E REAL
@ATTRIBUTE MF REAL
@ATTRIBUTE S REAL
@ATTRIBUTE CF REAL
@ATTRIBUTE rdate REAL
@ATTRIBUTE hourlocal REAL
@ATTRIBUTE minlocal REAL
@ATTRIBUTE daylocal REAL
@ATTRIBUTE rxasp REAL
@ATTRIBUTE rxhep REAL
@ATTRIBUTE dasp14 REAL
@ATTRIBUTE dasplt REAL
@ATTRIBUTE dlh14 REAL
@ATTRIBUTE dmh14 REAL
@ATTRIBUTE dhh14 REAL
@ATTRIBUTE ondrug REAL
@ATTRIBUTE dsch REAL
@ATTRIBUTE divh REAL
@ATTRIBUTE dap REAL
@ATTRIBUTE doac REAL
@ATTRIBUTE dgorm REAL
@ATTRIBUTE dster REAL
@ATTRIBUTE dcaa REAL
@ATTRIBUTE dhaemd REAL
@ATTRIBUTE dcarend REAL
@ATTRIBUTE dthromb REAL
@ATTRIBUTE dmajnch REAL
@ATTRIBUTE dmajnchd REAL
@ATTRIBUTE dmajnchx REAL
@ATTRIBUTE dside REAL
@ATTRIBUTE dsided REAL
@ATTRIBUTE dsidex REAL
@ATTRIBUTE ddiagisc REAL
@ATTRIBUTE ddiagha REAL
@ATTRIBUTE ddiagun REAL
@ATTRIBUTE dnostrk REAL
@ATTRIBUTE dnostrkx REAL
@ATTRIBUTE drsisc REAL
@ATTRIBUTE drsiscd REAL
@ATTRIBUTE drsh REAL
@ATTRIBUTE drshd REAL
@ATTRIBUTE drsunk REAL
@ATTRIBUTE drsunkd REAL
@ATTRIBUTE dpe REAL
@ATTRIBUTE dped REAL
@ATTRIBUTE dalive REAL
@ATTRIBUTE dalived REAL
@ATTRIBUTE dplace REAL
@ATTRIBUTE ddead REAL
@ATTRIBUTE ddeadd REAL
@ATTRIBUTE ddeadc REAL
@ATTRIBUTE ddeadx REAL
@ATTRIBUTE fdead REAL
@ATTRIBUTE flastd REAL
@ATTRIBUTE fdeadd REAL
@ATTRIBUTE fdeadc REAL
@ATTRIBUTE fdeadx REAL
@ATTRIBUTE frecover REAL
@ATTRIBUTE fdennis REAL
@ATTRIBUTE fplace REAL
@ATTRIBUTE fap REAL
@ATTRIBUTE foac REAL
@ATTRIBUTE IF1 REAL
@ATTRIBUTE IF2 REAL
@ATTRIBUTE IF3 REAL
@ATTRIBUTE IF4 REAL
@ATTRIBUTE IF5 REAL
@ATTRIBUTE IF6 REAL
@ATTRIBUTE IF7 REAL
@ATTRIBUTE IF8 REAL
@ATTRIBUTE IF9 REAL
@ATTRIBUTE IF10 REAL
@ATTRIBUTE Skew1 REAL
@ATTRIBUTE Skew2 REAL
@ATTRIBUTE Skew3 REAL
@ATTRIBUTE Skew4 REAL
@ATTRIBUTE Skew5 REAL
@ATTRIBUTE Skew6 REAL
@ATTRIBUTE Skew7 REAL
@ATTRIBUTE Skew8 REAL
@ATTRIBUTE Skew9 REAL
@ATTRIBUTE Skew10 REAL
@ATTRIBUTE Approx_Motor_Speed_(rpm) REAL
@ATTRIBUTE Fault_Diameter REAL
@ATTRIBUTE Inner_Race REAL
@ATTRIBUTE Ball REAL
@ATTRIBUTE Angle_of_contact_(α) REAL
@ATTRIBUTE Pitch_diameter_(Pd) REAL
@ATTRIBUTE Number_of_balls REAL
@ATTRIBUTE Number_of_rows REAL
@ATTRIBUTE Ball_diameter REAL
@ATTRIBUTE Outer_Race_Centered REAL
@ATTRIBUTE Outer_Race_Orthogonal REAL
@ATTRIBUTE Outer_Race_Opposite REAL
@ATTRIBUTE BearingConditions {Healthy,Inner_race_defect,Outer_race_defect,Ball_defect}

@DATA
16,24,2,1,69,1,1,2,1,1,1,185,2,2,2,1,1,1,1,1,0,22,13,34,7,2,1,2,2,1,1,1,10,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,10,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,41,200,5,14,10,1,2,2,0,200,0.4367,0.1092,0.0356,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
1,15,2,2,41,1,1,1,1,1,1,110,2,2,2,2,1,1,1,1,0,22,22,18,2,1,3,1,2,2,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,11,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,11,197,7,27,11,1,2,2,0,197,0.4627,0.0261,0.0217,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
6,7,1,1,79,1,1,1,1,1,1,130,2,2,2,2,2,3,1,1,0,22,16,35,3,1,1,1,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,17,216,7,27,15,1,2,2,0,216,0.9405,0.6019,0.3035,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
21,6,2,2,84,1,1,1,1,1,1,130,1,1,1,1,1,1,2,1,0,22,17,30,3,2,1,2,2,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,8,5,1,1,1,1,1,1,1,1,1,2,1,4,2,1,13,212,7,27,8,1,2,2,0,212,0.5588,0.1158,0.0231,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
3,27,2,1,81,1,1,2,1,1,1,150,1,2,1,1,1,1,2,2,0,22,11,3,4,1,2,1,1,1,1,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,6,5,1,1,1,1,1,1,1,1,1,2,1,2,2,1,65,205,5,14,20,1,2,2,0,205,0.6106,0.1944,0.0471,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
27,6,2,1,48,2,1,2,2,1,1,147,2,2,2,1,1,2,1,1,0,22,12,4,4,1,2,1,1,1,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,41,5,1,1,1,1,1,1,1,1,1,1,2,4,2,1,33,168,2,7,22,1,2,2,0,168,0.3629,0.0452,0.0292,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
20,36,2,1,41,1,1,2,2,1,1,136,2,2,2,2,1,1,1,1,0,22,20,44,5,2,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,1,1,1,1,1,1,1,1,1,2,1,2,2,1,14,210,7,27,4,1,1,2,0,210,0.348,0.0296,0.0243,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
24,17,1,2,63,1,1,2,1,1,1,130,2,3,2,3,3,3,1,1,0,22,9,34,6,1,2,1,1,1,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,68,179,4,10,14,1,2,2,0,179,0.9011,0.3327,0.2025,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
4,3,2,1,72,1,1,1,1,1,1,221,1,1,1,2,1,2,1,1,0,22,23,16,6,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,47,210,7,27,40,1,2,2,0,210,0.3954,0.0917,0.0269,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
20,46,2,2,62,1,1,2,2,1,1,145,2,2,1,1,1,1,1,1,0,22,10,2,7,2,3,2,2,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,20,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,26,209,7,27,15,1,2,2,0,209,0.3412,0.047,0.0187,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
27,23,2,1,34,1,1,2,2,1,1,145,2,2,2,2,3,3,1,1,0,22,13,10,7,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,66,5,1,1,1,1,1,1,1,1,1,1,1,4,2,1,30,165,2,7,19,1,2,2,0,165,0.5385,0.0379,0.0404,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
24,8,2,1,53,2,1,2,2,1,1,150,2,2,2,2,3,2,1,1,0,22,9,49,2,2,2,2,2,1,1,2,14,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,15,6,1,1,1,1,1,1,38,38,4,10,14,1,2,2,1,15,0.6,0.1113,0.0647,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ball_defect
26,34,2,2,89,2,1,2,1,1,1,170,1,1,2,1,1,1,1,1,0,22,12,6,2,2,1,2,2,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,9,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,43,151,8,28,14,1,2,2,0,151,0.6174,0.1478,0.026,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
20,41,1,2,79,2,1,2,2,1,1,180,2,2,2,2,3,3,3,1,0,22,20,3,3,2,3,2,2,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,20,5,1,1,1,1,1,1,1,1,1,1,2,4,2,1,23,296,7,27,14,1,2,2,0,296,0.9678,0.6457,0.3531,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
6,12,2,1,45,2,1,2,1,1,1,180,2,1,1,2,1,1,1,1,0,22,21,31,3,1,1,1,2,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,7,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,35,205,7,27,10,1,2,2,0,205,0.1818,0.0204,0.0138,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
25,18,1,1,61,1,1,2,2,1,1,150,2,2,2,1,1,1,1,1,0,22,9,37,4,1,3,1,2,2,1,1,14,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,33,183,0,1,21,1,2,2,0,183,0.6124,0.1624,0.0882,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
6,19,2,1,48,1,1,1,1,1,1,140,2,2,2,1,3,3,1,1,0,22,10,16,4,2,3,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,150,8,19,1,1,1,1,1,9,170,7,27,8,4,1,1,1,150,0.4689,0.0594,0.0402,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Inner_race_defect
6,13,2,1,64,2,1,1,1,1,1,220,1,2,1,1,1,1,1,1,0,22,13,48,4,1,1,1,1,1,1,1,14,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,22,5,1,1,1,1,1,1,1,1,1,1,2,2,2,1,34,209,7,27,28,1,2,2,0,209,0.2257,0.044,0.0158,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
1,16,2,1,70,1,1,1,1,1,1,140,2,2,2,2,2,1,1,1,0,22,10,49,5,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,14,187,7,27,14,1,2,2,0,187,0.6621,0.1937,0.0694,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
6,24,2,2,73,1,1,1,1,1,1,130,2,2,2,2,1,1,1,1,0,22,14,19,6,2,2,2,2,1,1,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,6,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,7,202,7,27,6,1,2,2,0,202,0.6838,0.1503,0.0476,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
10,30,2,1,59,1,1,2,2,1,1,170,2,2,2,2,1,1,1,1,0,22,12,44,2,2,1,2,2,1,1,1,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,14,5,1,1,1,1,1,1,1,1,1,1,1,2,2,1,22,194,5,14,14,1,2,2,0,194,0.4297,0.0853,0.0388,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
11,27,2,2,95,1,1,1,1,1,1,140,1,1,1,2,3,3,1,1,0,22,15,14,2,1,2,1,1,1,1,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,7,2,1,1,1,1,2,1,90,6,1,1,1,1,1,1,45,171,7,27,16,1,2,2,1,90,0.8707,0.3234,0.0587,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
10,48,1,1,65,2,1,2,2,1,1,170,2,2,2,2,2,2,1,1,0,22,17,32,2,2,1,2,2,1,1,1,14,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,14,5,1,1,1,1,1,1,1,1,1,1,1,5,3,3,22,196,5,14,14,1,2,2,0,196,0.8671,0.3989,0.234,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
4,8,2,1,71,1,1,1,1,1,1,160,1,2,2,1,1,1,2,2,0,22,15,52,3,1,3,1,1,1,1,1,9,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,9,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,37,198,7,27,28,11,2,1,0,198,0.5638,0.1576,0.0516,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
26,21,2,2,65,1,1,2,1,1,1,160,2,2,2,1,1,1,1,1,0,22,12,16,3,2,3,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,2,4,2,1,35,157,8,28,7,1,2,2,0,157,0.4584,0.0733,0.0279,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
17,48,2,1,66,2,1,1,1,1,1,140,1,1,1,2,1,1,1,1,0,22,18,42,3,1,1,1,2,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,10,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,63,247,1,3,10,1,2,2,1,183,0.2292,0.0493,0.0166,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Inner_race_defect
17,36,2,1,67,2,1,2,2,1,1,140,2,2,2,1,1,2,1,1,0,22,14,35,4,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,19,246,1,3,16,1,2,2,1,183,0.5278,0.1283,0.0468,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Inner_race_defect
2,7,1,1,81,1,1,2,1,1,1,105,2,2,1,1,3,1,1,1,0,22,16,21,4,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,26,192,5,14,26,1,2,2,0,192,0.8621,0.3969,0.1407,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
2,17,2,2,60,1,1,2,1,1,1,140,2,2,2,2,2,1,1,1,0,22,12,17,5,1,2,1,1,1,1,2,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,25,191,5,14,13,1,2,2,0,191,0.6353,0.1042,0.0488,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
2,17,2,2,80,2,1,2,2,1,1,190,2,2,2,1,1,2,1,1,0,22,19,31,6,2,1,2,2,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,24,192,5,14,13,1,2,2,0,192,0.7504,0.2116,0.0564,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
11,30,1,1,78,1,1,1,1,1,1,150,2,2,2,1,2,3,2,1,0,22,21,8,6,1,2,1,2,1,1,2,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,41,201,7,27,12,1,2,2,0,201,0.9305,0.5836,0.2966,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
25,22,1,2,63,1,1,2,2,1,1,170,2,2,2,2,3,3,2,3,0,22,12,38,7,1,1,1,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,23,183,0,1,16,1,2,2,0,183,0.9236,0.4004,0.2615,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
24,46,2,2,54,1,1,2,1,1,1,160,2,2,1,1,1,1,1,1,0,22,14,4,7,1,3,1,2,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,5,213,4,10,5,1,2,2,0,213,0.2675,0.0281,0.0149,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
16,9,1,1,80,2,1,2,1,1,1,180,2,2,2,1,2,2,1,1,0,22,9,22,1,2,2,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,2,1,5,1,1,1,1,1,1,1,19,191,5,14,6,1,1,1,1,5,0.9106,0.544,0.2424,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
25,8,2,1,61,2,1,1,1,1,1,140,1,2,1,1,1,1,2,1,0,22,16,29,1,2,2,2,2,1,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,10,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,22,183,0,1,10,1,2,2,0,183,0.271,0.0516,0.0207,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
26,42,2,2,50,1,1,2,1,1,1,188,2,1,1,1,1,1,2,1,0,22,10,40,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,2,1,91,151,8,28,3,1,2,2,0,151,0.2513,0.0231,0.0137,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
17,12,2,1,53,2,1,2,1,1,1,180,2,2,2,1,1,1,1,1,0,22,16,47,3,2,3,2,2,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,56,251,1,3,26,1,2,2,0,251,0.2872,0.0441,0.0236,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
1,14,2,2,77,2,1,1,1,1,1,210,2,2,2,1,1,1,1,1,0,22,18,21,3,1,1,1,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,15,182,7,27,14,1,2,2,0,182,0.6357,0.14,0.0377,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Healthy
11,14,2,1,49,2,1,2,1,1,1,200,1,2,1,1,1,1,1,1,0,22,16,40,4,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,36,190,7,27,21,1,2,2,0,190,0.1385,0.0178,0.0106,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
11,32,2,2,68,1,1,1,1,1,1,150,1,2,2,1,1,1,1,1,0,22,19,25,4,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,36,190,7,27,21,1,2,2,0,190,0.3929,0.0633,0.0214,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
20,15,1,1,78,1,1,2,2,1,1,140,2,2,2,2,3,3,3,1,0,22,14,52,5,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,1,2,1,3,5,1,1,1,1,1,1,7,7,7,27,4,1,2,2,1,3,0.9548,0.6596,0.3735,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
20,8,2,1,68,1,1,2,1,1,1,178,1,1,1,1,1,1,1,1,0,22,16,54,6,2,3,2,2,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,1,1,1,1,1,1,1,1,1,1,1,2,2,1,6,190,7,27,5,1,2,2,0,190,0.1655,0.0401,0.0123,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
25,9,2,2,53,1,1,2,1,1,1,140,1,2,2,1,1,1,1,1,0,22,4,42,7,1,1,1,2,1,1,1,13,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,13,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,25,183,0,1,14,1,2,2,0,183,0.2747,0.0268,0.0146,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
2,20,2,1,74,1,1,2,1,1,1,150,2,2,1,2,1,1,1,1,0,22,12,35,7,2,1,2,2,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,11,5,1,1,1,1,1,1,1,1,1,2,2,4,2,1,19,191,5,14,11,1,2,2,0,191,0.5091,0.1405,0.0401,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
20,14,2,1,45,1,1,2,2,1,1,176,2,2,2,1,1,1,1,1,0,22,0,22,1,1,2,1,2,1,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,1,1,1,1,1,1,1,1,1,1,2,2,2,1,4,288,7,27,3,1,2,2,0,288,0.2515,0.0272,0.0191,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
4,4,1,1,56,1,1,1,1,1,1,200,2,2,2,2,1,1,1,1,0,22,16,14,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,235,207,7,27,228,4,1,1,1,1,0.6688,0.1633,0.1065,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
26,18,2,2,46,2,1,2,2,1,1,190,2,1,1,1,1,1,1,1,0,22,2,17,2,1,3,1,2,2,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,1,4,2,1,22,130,8,28,4,1,2,2,0,130,0.1684,0.0131,0.0087,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
20,33,2,1,59,1,1,2,2,1,1,138,2,2,2,1,3,3,1,2,0,1,11,17,3,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,44,198,7,27,14,1,2,2,0,198,0.6561,0.1522,0.0748,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
16,6,2,2,67,2,1,2,1,1,1,205,2,2,2,1,1,1,1,1,0,1,12,26,4,1,1,1,1,1,1,1,11,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,11,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,141,239,5,14,11,1,2,2,0,239,0.5008,0.0842,0.0297,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
